gene_id,SRR3033249,SRR3033250,SRR3033251,SRR3033252,SRR3033253,SRR3033254,SRR3033255,SRR3033256,SRR3033257,SRR3033258,SRR3033259,SRR3033260,SRR3033261,SRR3033262,SRR3033263,SRR3033264,SRR3033265,SRR3033266,SRR3033267,SRR3033268,SRR3033269,SRR3033270,SRR3033271,SRR3033272,SRR3033273
LOC411785,107.04,99.16,190.16,65.85,98.24,57.09,39.69,49.05,40.21,94.27,56.43,51.98,75.96,200.18,146.51,92.72,108.57,85.97,90.62,148.88,189.10,149.72,79.26,53.41,51.38
LOC551403,148.37,195.57,218.34,118.42,140.65,138.97,118.66,139.24,161.01,178.66,167.09,154.03,124.59,162.44,239.97,155.11,197.37,186.00,206.57,248.52,276.48,282.47,181.28,187.73,143.97
LOC551400,18.14,14.37,10.69,10.21,15.44,15.82,3.95,5.83,5.31,27.94,13.39,10.04,10.30,29.88,3.50,13.43,8.65,15.56,17.93,21.20,21.15,12.80,9.69,17.88,10.63
Blop,0.47,0.00,0.69,0.20,0.68,0.31,0.14,0.00,0.26,2.64,0.60,0.35,0.69,1.92,0.47,0.58,0.49,0.83,0.83,1.15,2.55,2.46,0.76,0.46,0.42
LOC551406,13.06,21.27,31.04,11.57,17.89,13.77,6.91,7.46,5.23,28.85,16.18,15.33,11.02,41.55,0.98,15.13,17.01,18.22,15.40,34.33,31.78,30.70,17.28,16.24,12.07
LOC551407,1.11,2.65,4.95,3.37,1.26,2.95,2.15,0.98,1.08,3.63,2.81,2.02,1.60,3.29,2.28,3.79,8.28,5.82,4.34,5.83,9.72,9.26,3.26,1.59,1.21
LOC551404,8.00,32.19,47.74,9.21,1.60,59.64,7.99,6.96,17.98,52.94,6.25,23.38,4.80,21.47,9.90,60.33,36.32,77.72,7.99,22.29,24.50,16.88,7.63,22.67,5.97
LOC551405,2.97,18.18,16.84,4.68,5.34,14.91,3.66,1.47,1.34,9.69,4.32,3.14,1.53,2.17,3.08,24.09,2.62,6.52,5.67,2.34,2.30,1.51,3.30,3.78,3.82
LOC552213,94.07,130.11,81.29,57.31,77.41,84.17,32.58,89.08,64.44,116.05,129.44,58.39,87.76,147.15,73.02,94.35,59.90,130.39,132.95,170.11,103.92,97.43,80.40,166.28,97.87
LOC552210,39.74,32.43,122.63,24.13,29.39,36.62,52.34,49.79,113.74,48.58,24.08,68.12,28.86,42.11,72.23,29.86,47.28,27.09,29.86,39.89,35.20,40.94,50.54,33.45,31.67
LOC552211,482.83,289.18,608.16,493.64,500.16,483.47,483.02,357.12,318.83,339.03,484.89,497.35,327.21,278.71,511.42,610.56,502.90,302.48,612.42,364.69,426.62,274.48,338.83,617.12,434.72
LOC410191,4.89,3.42,11.52,1.94,1.53,1.78,2.01,1.62,2.10,5.19,2.96,2.15,3.83,6.27,12.58,6.81,9.53,4.46,4.16,9.43,16.37,12.00,4.91,1.93,2.97
LOC552217,10.27,7.93,8.62,17.55,42.37,13.48,14.56,22.82,9.72,3.19,23.28,10.09,18.34,6.07,4.61,2.32,6.01,4.27,9.08,3.48,3.19,2.94,15.13,8.32,15.12
LOC552214,31.98,49.27,30.39,21.37,18.04,47.87,11.11,28.87,9.96,34.25,45.18,28.83,20.65,31.24,17.17,33.64,21.14,36.67,48.13,61.34,35.43,28.51,30.26,61.92,34.63
LOC552215,75.06,64.53,68.82,78.58,92.12,72.51,71.58,53.38,126.10,127.98,82.85,59.54,75.53,36.03,52.53,93.92,71.63,58.60,85.67,54.57,49.68,34.24,73.90,38.57,63.66
LOC552814,3.89,11.96,15.09,6.42,9.59,8.16,3.66,3.64,3.10,7.49,10.63,7.45,7.62,4.51,6.01,7.47,4.18,6.66,8.57,6.71,6.01,3.97,5.62,6.55,6.88
LOC552815,3.79,14.03,16.49,3.97,8.44,10.38,7.78,7.95,8.15,11.25,12.20,7.13,11.98,15.72,10.35,12.66,19.40,18.55,14.80,22.66,32.52,34.57,14.02,7.71,9.16
LOC552816,130.48,80.09,91.83,73.26,101.23,65.53,53.34,100.51,51.97,99.63,76.86,67.53,74.04,123.46,180.47,59.69,66.48,61.44,82.85,84.74,99.22,85.90,78.18,92.86,64.86
LOC552810,1.42,4.23,8.76,3.38,3.77,3.09,3.21,2.49,4.99,5.20,4.79,3.34,2.26,4.93,1.63,5.71,8.39,11.25,4.31,7.62,8.50,9.42,2.83,2.85,4.32
LOC552811,5.89,75.25,192.28,18.10,16.05,60.35,15.66,5.47,8.84,55.39,32.44,15.45,15.24,32.17,8.63,104.85,15.72,26.12,65.97,14.83,7.76,8.41,20.21,14.64,12.92
LOC552812,3.95,6.73,11.37,3.16,4.32,3.37,2.16,2.72,3.06,5.93,4.42,3.29,3.91,7.44,14.37,7.50,8.30,7.38,5.71,13.21,18.63,15.79,5.33,3.26,3.46
LOC552818,18.55,13.49,20.80,9.43,9.68,8.19,4.93,9.81,8.06,18.24,9.84,7.35,9.96,21.49,26.69,13.85,13.71,14.96,12.02,20.85,26.23,19.50,10.96,9.20,8.47
LOC727278,3.65,5.16,3.74,3.57,4.37,3.42,2.20,3.03,3.23,6.92,5.11,3.56,4.91,2.90,5.73,4.76,3.39,4.35,5.47,5.92,5.85,3.73,4.09,4.37,4.01
LOC726566,3.90,4.55,4.20,3.79,3.73,3.15,1.20,4.14,2.25,4.33,4.64,3.10,5.45,2.82,3.14,5.05,1.75,5.88,4.47,5.39,3.24,3.02,2.07,3.85,3.88
TpnCIIb,14.88,7.78,2.64,42.21,32.20,33.12,25.28,25.45,82.53,23.42,26.02,27.50,15.89,1.67,7.60,2.04,7.99,9.32,22.58,3.76,3.71,14.74,23.73,22.73,29.32
LOC107965380,0.12,0.24,0.08,0.14,0.00,0.00,0.05,0.00,0.26,0.33,0.21,0.09,0.00,0.11,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06
LOC724876,4.11,2.54,1.58,0.98,2.14,2.54,1.17,0.81,1.69,2.30,1.16,1.07,1.46,1.52,1.32,1.92,1.50,2.01,2.38,1.94,1.91,1.05,1.41,1.50,1.37
LOC551547,26.96,80.85,131.05,53.04,40.82,51.51,41.05,36.68,39.67,47.24,51.06,56.71,39.21,66.32,64.19,53.73,93.43,80.56,75.54,91.68,107.21,126.94,75.89,54.44,44.76
LOC551546,16.34,36.06,59.44,17.47,17.00,19.55,10.29,20.41,11.34,35.36,24.75,17.13,15.25,16.75,51.37,35.11,38.97,35.34,31.72,70.28,83.64,57.88,19.27,17.35,18.36
LOC551545,14.46,24.36,19.79,9.61,12.56,16.78,5.71,7.72,10.82,29.41,18.02,11.85,9.97,25.08,43.75,17.19,28.11,29.04,28.56,52.45,68.06,52.31,18.34,13.07,12.19
LOC551544,0.49,1.66,2.80,1.03,1.87,2.51,1.60,0.73,6.56,7.56,2.06,1.47,2.30,1.09,0.55,2.61,7.20,8.31,2.79,1.25,2.03,2.79,1.41,1.11,1.48
LOC100578218,13.20,21.99,14.17,9.28,12.82,16.18,5.46,12.84,16.10,19.42,18.20,10.51,12.48,19.70,7.98,15.83,10.67,21.26,16.55,19.42,13.56,15.88,16.36,18.99,20.51
LOC100577939,0.00,1.18,1.43,1.05,1.27,0.42,0.19,0.31,0.48,2.66,0.31,0.08,1.31,0.19,0.27,0.56,0.23,0.60,0.00,0.50,0.00,0.68,0.46,1.20,0.24
LOC100577936,1.39,2.00,4.68,3.18,1.35,1.80,1.90,2.17,2.22,4.45,3.42,1.85,2.32,3.98,3.84,2.56,13.22,8.91,2.13,8.37,6.24,12.61,3.90,1.71,2.79
LOC100578741,0.27,1.12,3.97,0.99,1.24,0.09,0.84,0.16,1.38,4.60,2.40,0.72,1.48,3.24,0.96,3.85,2.32,1.72,3.02,2.64,2.03,2.02,1.34,2.04,3.29
LOC100578214,0.31,0.08,0.27,0.00,0.27,0.00,0.00,0.00,0.07,0.17,0.08,0.05,0.00,0.28,0.41,0.28,0.20,0.13,0.13,0.49,0.44,0.77,0.19,0.15,0.17
LOC100578743,8.80,7.44,24.53,2.96,6.74,3.88,3.94,4.61,8.13,13.70,7.38,4.04,6.32,9.03,11.99,13.10,13.71,9.45,8.03,17.02,27.60,21.16,8.44,3.48,6.55
LOC100578212,7.39,7.23,11.43,5.31,4.95,8.32,4.79,6.93,3.78,5.09,7.26,5.87,5.75,4.52,2.93,7.28,3.30,5.23,6.47,7.86,5.80,5.61,4.90,5.51,5.12
LOC100578213,22.66,22.13,30.42,10.70,8.74,19.45,6.33,13.61,10.47,26.29,19.17,14.57,14.74,32.88,35.09,27.33,29.85,26.69,18.98,42.84,73.89,50.63,23.55,17.38,17.00
LOC100578746,3.35,5.46,7.38,0.74,1.81,5.00,1.55,1.87,3.20,6.44,6.14,3.71,3.04,14.20,4.98,6.00,15.77,7.73,7.21,25.10,20.88,35.50,7.34,4.54,5.47
LOC100578747,11.93,14.02,27.26,4.91,3.72,3.20,3.24,0.93,7.74,25.13,11.49,5.20,8.15,22.85,33.42,29.72,19.60,14.69,7.37,31.08,68.53,54.84,18.68,3.71,11.08
LOC551656,0.00,0.00,0.41,1.71,0.63,0.91,1.26,0.29,0.47,0.00,0.51,1.22,0.00,0.51,0.34,0.00,1.53,0.38,0.98,0.15,0.34,0.00,0.30,0.43,0.15
LOC102656466,192.34,104.82,60.14,230.89,117.81,103.05,82.36,200.34,128.92,292.69,76.48,59.91,124.47,193.02,156.11,99.92,136.91,73.65,70.64,55.32,80.64,102.97,78.70,48.95,87.87
LOC102656464,3.04,6.10,6.00,0.98,5.69,1.21,2.64,2.46,4.80,1.55,3.86,0.85,1.14,3.64,1.97,9.85,2.63,5.83,1.17,3.93,1.77,2.73,1.73,0.82,2.94
LOC102656465,0.00,0.00,0.88,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.49,0.40,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,1.07,0.00
LOC102656463,0.07,0.20,0.68,0.00,0.00,0.00,0.06,0.00,0.03,0.83,0.06,0.03,0.16,1.36,0.09,0.75,0.69,0.29,0.29,0.65,0.71,0.74,0.17,0.07,0.12
LOC102656460,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC102656461,0.24,0.32,0.17,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.19,0.00,0.00,0.14,1.08,0.00,0.00,0.10,0.26,0.00,0.00,0.00,0.12,0.00
LOC551146,241.22,155.76,452.40,213.65,176.72,191.11,133.30,114.87,173.51,169.34,143.91,131.02,149.61,292.09,219.48,179.79,296.50,190.37,187.67,276.80,454.01,467.60,166.78,87.49,115.08
LOC724688,13.49,18.89,6.43,5.31,10.77,11.69,2.64,11.11,6.42,14.37,15.13,6.52,8.61,14.90,10.18,15.93,5.07,14.81,18.71,20.47,13.24,12.09,13.89,17.92,15.02
LOC551898,0.80,0.98,1.46,0.78,1.65,0.91,1.32,0.51,0.96,1.03,0.64,1.46,0.76,1.41,0.74,0.64,1.02,0.58,0.75,1.03,1.69,1.62,1.28,0.90,0.99
LOC551895,16.29,22.21,67.84,11.65,11.16,13.31,7.20,7.71,17.64,31.81,22.34,10.31,19.03,32.70,48.11,52.98,43.38,27.15,25.96,47.92,77.68,68.17,25.09,10.32,20.35
LOC551894,10.91,20.33,37.51,12.15,14.84,15.59,6.79,10.46,4.78,15.47,11.12,8.68,12.15,5.20,19.03,35.15,10.78,16.45,14.61,16.65,19.44,7.96,7.24,7.93,7.65
LOC551897,5.69,5.63,14.07,4.82,5.00,5.33,4.63,6.40,3.65,6.22,8.16,5.37,5.62,3.66,4.71,6.64,2.83,4.02,6.47,3.19,4.30,1.79,6.25,6.21,8.05
LOC551896,24.93,19.74,12.78,10.63,15.37,10.45,2.38,9.74,6.08,26.95,16.36,7.84,13.55,52.78,13.65,18.54,12.06,14.43,18.50,32.18,30.73,21.71,12.73,15.11,9.44
LOC551891,59.81,79.42,45.30,55.04,47.45,54.47,36.45,68.05,36.34,39.19,60.68,54.93,42.27,32.42,66.14,61.48,43.54,50.33,63.19,63.04,56.44,34.66,51.54,61.42,52.29
LOC551890,54.71,100.53,79.06,53.24,63.87,53.91,38.90,57.86,44.34,75.79,66.03,49.26,66.27,31.00,76.16,88.90,38.53,55.58,65.39,71.40,62.27,44.23,41.77,58.81,47.42
LOC551893,92.64,102.43,212.38,50.23,65.50,82.82,43.38,74.07,48.27,101.64,99.80,82.86,70.17,102.58,98.75,98.07,93.70,111.71,104.56,176.24,172.58,133.14,86.64,108.00,91.35
LOC551892,40.65,87.48,136.02,45.98,49.07,68.09,38.60,45.95,49.60,63.86,52.71,44.75,51.74,47.88,67.11,69.22,57.77,58.26,70.38,74.24,109.94,74.62,52.55,38.79,52.75
LOC551658,9.24,13.46,14.04,6.87,7.42,7.33,3.44,7.18,7.05,10.38,10.70,6.74,7.99,18.65,15.49,10.44,11.17,11.96,13.60,25.26,28.21,21.83,9.81,10.08,8.88
LOC107964999,8.49,14.09,31.27,6.78,5.86,8.70,5.95,6.56,8.40,15.77,15.80,6.50,6.89,18.83,22.07,23.83,20.48,17.99,19.89,40.89,53.66,33.87,13.27,9.35,10.51
LOC107964998,7.52,6.61,2.09,3.86,5.90,3.53,1.10,5.41,1.94,11.58,6.66,4.17,8.85,7.83,1.32,4.14,2.04,4.29,3.64,7.37,5.43,3.85,4.27,7.35,3.78
LOC107964997,0.00,0.47,6.59,0.00,0.00,0.59,0.10,0.00,0.26,0.00,0.20,0.45,0.00,6.60,0.00,2.99,1.24,8.35,0.50,0.00,0.55,0.00,0.00,0.00,0.12
LOC107964996,0.77,1.48,1.70,1.32,1.10,0.86,0.34,0.51,0.14,1.19,0.45,0.79,0.70,1.36,0.66,0.33,0.27,0.67,0.22,0.13,0.45,0.53,0.62,0.50,0.41
LOC107964995,1.83,1.96,3.90,1.84,2.20,1.42,0.92,0.85,0.99,2.63,1.67,1.28,2.11,2.62,0.91,1.89,1.07,2.49,1.09,1.49,1.73,1.55,2.34,1.06,1.91
LOC107964994,0.21,0.42,0.60,0.25,0.92,0.27,0.37,0.42,0.81,0.00,0.65,0.16,0.87,0.19,0.13,0.81,0.22,0.28,0.99,0.22,0.25,0.16,0.19,0.31,0.23
LOC107964993,0.10,0.07,0.07,0.13,0.11,0.07,0.00,0.00,0.12,0.00,0.05,0.04,0.22,0.09,0.31,0.13,0.00,0.00,0.00,0.00,0.06,0.00,0.05,0.00,0.00
LOC107964992,42.33,64.47,127.79,46.47,54.32,82.79,38.32,26.00,23.24,44.89,53.61,66.31,28.09,47.45,57.27,48.89,51.66,96.93,87.87,118.62,101.79,76.31,58.00,71.10,54.06
LOC107964991,0.00,0.14,0.73,0.61,0.67,0.19,0.14,0.20,0.11,0.87,0.27,0.28,0.85,0.46,0.43,0.26,0.44,0.00,0.22,0.32,0.48,0.40,0.53,0.15,0.39
LOC107964990,27.19,99.65,43.15,35.30,50.52,83.72,18.97,24.76,58.77,77.13,30.52,28.37,33.93,28.18,5.16,40.88,12.72,19.98,37.92,18.46,8.17,6.63,21.97,32.24,31.68
LOC725623,12.42,20.93,25.72,13.39,15.45,19.04,8.43,21.13,9.87,18.73,20.66,16.39,14.56,14.88,18.73,19.53,16.52,29.29,24.00,31.28,28.00,22.21,14.03,22.24,16.09
LOC725622,5.75,0.00,0.11,1.10,0.80,0.35,0.34,1.65,1.19,1.73,1.01,0.09,0.64,0.82,1.43,0.39,0.21,0.61,0.13,0.55,0.90,0.24,0.56,0.00,0.55
LOC725621,128.04,291.28,439.66,112.02,119.02,148.65,87.30,126.93,195.84,289.40,121.22,89.68,132.88,85.68,203.90,455.13,142.26,76.40,148.50,152.43,256.42,210.66,88.97,62.17,92.75
LOC725620,31.71,47.49,14.98,21.44,23.58,32.56,4.43,31.01,8.56,30.49,34.87,18.09,21.11,33.25,41.91,26.26,10.43,45.26,39.20,56.04,37.78,20.72,16.91,50.58,31.43
LOC725627,7.49,10.90,23.40,6.51,6.92,8.39,6.58,3.39,8.60,15.31,10.83,9.24,9.34,18.93,8.90,15.34,16.29,12.80,13.20,16.69,28.20,22.23,13.15,8.03,10.43
LOC725626,50.57,57.50,106.57,40.47,34.79,37.26,27.55,31.55,39.13,57.97,51.11,42.00,45.77,68.10,65.98,67.11,83.28,69.96,70.05,148.00,207.58,161.25,64.31,36.72,47.27
LOC725625,2.30,1.33,2.09,1.86,2.96,1.06,1.26,0.49,0.97,4.89,1.59,1.11,2.71,1.94,2.01,1.31,2.20,1.07,1.56,1.73,1.79,2.46,2.14,1.38,1.97
LOC724931,11.96,30.13,42.17,20.41,18.21,25.94,13.15,10.72,16.04,28.16,26.59,18.93,18.48,17.76,26.61,27.48,20.74,26.25,25.03,36.54,43.50,34.53,24.86,20.20,18.82
LOC725629,0.18,1.72,2.07,0.00,0.79,0.46,0.80,0.18,0.90,0.00,0.00,1.06,0.00,1.13,0.22,1.76,1.17,0.97,0.94,0.58,1.29,0.84,0.00,0.27,0.20
LOC725628,29.69,40.18,17.03,24.86,31.62,28.68,10.84,33.25,12.98,35.32,37.40,23.74,30.06,28.22,45.03,20.83,6.69,22.16,34.40,39.26,33.48,18.90,25.59,48.26,33.06
LOC412584,5.78,13.49,14.58,7.32,5.85,7.44,3.78,9.26,3.86,8.28,8.47,8.15,5.09,5.99,6.23,8.95,6.04,8.13,9.46,10.09,9.62,8.62,8.09,9.70,6.51
ERCC-00165,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ERCC-00164,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC412554,86.11,112.50,112.46,67.51,81.12,112.70,67.40,69.22,63.56,93.91,82.62,95.82,58.88,119.27,119.06,87.31,123.12,119.85,114.45,123.19,130.07,124.91,105.45,116.83,79.34
LOC412552,3.34,2.87,5.86,3.66,3.25,2.69,1.92,2.60,2.99,5.59,4.40,1.83,4.43,4.35,5.54,4.22,4.36,3.61,3.79,5.82,5.11,5.33,2.81,2.11,3.57
ERCC-00160,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ERCC-00163,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ERCC-00162,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ERCC-00168,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mir6047a,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC724531,615.42,780.89,1445.28,504.81,669.80,905.54,608.44,1020.64,745.97,676.62,909.29,678.95,733.95,551.04,1086.68,457.02,951.15,944.35,883.32,837.37,945.43,1097.94,785.36,838.15,739.80
LOC724532,163.16,194.60,302.24,97.08,94.88,144.21,69.30,123.21,90.10,165.37,134.87,99.72,94.58,228.93,193.56,137.91,117.12,144.03,132.61,173.15,166.91,174.38,112.17,153.70,118.70
LOC724533,99.24,113.78,425.84,71.60,100.54,184.51,116.13,87.59,96.76,102.06,118.95,138.32,77.30,176.88,164.11,102.58,184.70,176.99,162.02,191.00,222.84,307.45,159.61,138.47,125.03
LOC724535,28.81,24.30,49.35,20.89,22.64,15.75,11.32,14.08,17.97,36.72,17.36,14.40,17.89,38.39,16.29,33.84,28.25,21.74,17.60,23.43,40.05,36.29,21.45,14.20,18.87
LOC724536,2.61,1.94,3.49,1.67,1.62,3.03,1.45,1.79,4.03,5.90,2.20,1.94,3.11,0.80,12.92,2.24,2.04,1.59,2.34,3.00,2.29,3.56,2.76,3.76,2.68
LOC724537,7.70,9.77,20.42,3.02,3.44,2.54,1.31,2.17,3.72,12.00,6.51,2.98,5.77,20.11,13.09,12.80,15.15,11.84,11.53,32.35,47.89,35.64,8.77,4.73,5.37
LOC724538,49.41,28.01,34.97,17.50,30.08,17.83,8.51,19.05,17.78,42.84,25.64,19.51,25.45,51.34,9.98,29.71,17.70,21.89,24.49,37.56,37.20,31.97,24.90,24.00,20.67
LOC412130,6.01,10.56,13.19,9.04,11.41,12.26,7.53,5.42,10.32,13.40,12.93,8.51,12.53,5.91,7.85,9.40,10.21,13.75,12.73,11.83,10.93,8.19,9.89,8.15,7.94
LOC412131,23.93,13.57,15.65,5.46,7.77,4.03,1.74,5.17,6.63,30.58,11.37,4.91,11.62,87.55,1.84,22.41,21.65,23.31,24.57,65.62,77.20,53.45,13.25,7.44,7.56
LOC550948,52.95,72.21,104.68,63.84,66.00,109.31,80.36,49.39,35.84,68.99,67.83,92.62,57.86,73.00,83.54,71.23,112.18,73.75,104.03,115.76,161.31,83.78,71.52,95.42,77.77
LOC727275,46.83,55.81,117.31,36.53,33.48,35.04,25.90,48.41,37.38,52.38,50.92,39.42,46.45,72.98,104.61,45.90,75.45,73.82,65.10,114.63,140.27,126.63,57.69,53.76,45.12
LOC412132,11.40,11.37,28.14,9.25,11.77,5.37,3.54,7.47,7.36,19.25,9.94,5.41,9.77,17.33,11.51,18.99,9.73,9.67,8.68,12.55,18.94,16.79,11.04,8.20,10.93
LOC550940,13.70,17.15,18.29,9.43,9.98,11.96,5.54,8.14,5.67,15.01,11.87,8.48,11.08,13.67,14.65,18.64,14.44,17.55,16.81,23.27,31.15,16.55,11.04,10.18,9.80
LOC550941,0.50,1.17,1.86,0.74,1.21,0.63,1.48,0.00,0.96,0.70,0.55,1.35,0.00,0.66,1.04,0.40,4.39,0.82,1.70,2.10,2.55,5.86,1.74,1.11,1.33
LOC725487,0.00,0.00,3.73,2.83,0.00,0.00,0.24,0.00,0.00,0.00,0.00,2.51,0.00,0.00,1.08,0.00,0.00,0.00,0.00,0.25,2.73,0.80,0.00,0.00,0.00
LOC725486,9.16,16.71,14.97,8.40,10.58,12.70,4.45,15.46,7.96,12.83,16.95,10.68,12.05,13.95,17.47,12.22,8.40,17.32,12.66,19.72,18.34,17.19,12.45,14.18,12.66
LOC725485,39.70,35.83,39.72,24.17,30.36,26.94,17.65,19.11,29.87,41.39,27.78,22.80,30.07,36.36,24.36,33.28,18.70,19.90,20.61,18.95,20.26,17.79,27.35,19.21,24.09
LOC726683,4.74,6.04,9.71,8.38,6.51,6.29,3.78,2.65,3.71,8.32,5.41,4.94,6.28,5.19,4.63,6.32,6.19,7.11,5.78,8.18,10.37,6.57,5.37,4.22,4.13
LOC725483,6.52,5.41,10.40,5.69,5.21,5.12,3.93,4.81,3.53,9.82,6.63,5.78,5.32,9.79,9.88,11.52,8.38,7.48,9.67,10.14,14.71,11.93,7.41,6.92,5.83
LOC725482,0.33,0.76,1.34,1.25,2.67,2.19,1.93,0.70,2.17,0.92,1.66,2.53,1.04,1.26,0.40,1.36,1.96,2.62,1.82,0.42,1.10,1.35,2.34,1.20,1.16
LOC725481,19.57,26.58,49.00,20.41,28.40,15.12,15.21,20.70,16.49,24.05,20.56,18.81,22.26,34.57,33.86,19.99,26.71,21.08,23.41,30.98,42.39,42.07,20.97,17.87,16.98
LOC412035,23.99,14.51,24.20,5.63,7.20,5.83,2.62,4.38,8.48,27.95,10.25,5.59,10.26,66.89,16.23,23.67,26.68,22.16,22.87,53.94,71.86,59.37,17.10,7.70,9.84
Dop3,0.14,0.19,0.22,0.29,0.37,0.11,0.11,0.05,0.17,0.41,0.13,0.04,0.10,0.56,0.17,0.53,0.21,0.00,0.21,0.22,0.14,0.23,0.23,0.12,0.23
LOC408481,89.84,184.59,373.21,106.87,136.56,132.06,117.57,97.60,106.33,117.79,126.78,111.43,106.82,79.83,100.46,213.46,177.75,185.21,180.16,127.32,179.25,137.96,114.37,104.79,107.13
Dop1,2.00,3.03,4.75,1.39,1.55,1.36,1.81,1.36,1.36,2.63,2.95,1.76,2.33,4.59,2.47,4.09,3.48,1.63,3.27,2.38,5.03,4.91,3.07,1.36,1.83
LOC411569,1465.16,2178.87,1433.52,1871.41,2276.43,1073.54,2347.26,1184.96,1167.33,1899.36,3259.95,1290.59,2921.10,561.72,1216.43,1510.11,2409.52,1669.58,2832.45,1487.43,1466.43,1086.23,1372.54,764.00,2845.57
LOC107965118,0.23,0.73,1.78,0.47,0.51,0.00,0.27,0.54,0.86,1.10,0.96,0.36,0.81,0.97,0.93,2.15,1.59,0.93,1.10,1.68,3.07,1.63,1.26,0.54,1.63
LOC107965119,0.13,0.22,1.41,0.08,0.21,0.00,0.09,0.00,0.15,0.92,0.38,0.15,0.55,0.76,0.55,1.07,0.42,0.26,0.31,0.52,0.97,1.22,0.34,0.26,0.95
LOC408480,218.58,320.36,307.47,249.28,253.67,305.81,196.79,219.28,121.28,175.09,189.59,199.40,223.74,99.74,195.04,395.98,286.86,425.39,362.00,316.41,445.40,204.26,214.65,133.76,178.73
LOC107965110,0.19,0.34,0.32,0.38,0.28,0.16,0.03,0.25,0.14,0.18,0.20,0.15,0.13,0.34,0.19,0.29,0.14,0.25,0.08,0.27,0.26,0.30,0.17,0.00,0.17
LOC107965111,0.23,0.00,0.00,0.27,0.00,0.00,0.00,0.23,0.00,1.93,0.10,0.00,0.48,0.41,0.14,0.15,0.00,0.00,0.00,0.00,0.13,0.00,0.12,0.00,0.12
LOC107965112,0.00,0.42,0.00,0.00,0.00,0.00,0.14,0.00,0.17,0.00,0.27,0.00,0.00,1.09,0.00,1.98,0.00,0.82,0.27,1.15,0.18,0.71,0.32,0.15,0.00
LOC107965113,0.00,0.29,0.95,0.11,0.18,0.11,0.24,0.35,0.39,0.98,0.78,0.62,1.11,1.90,0.85,0.51,0.57,0.12,0.38,0.37,0.57,0.83,0.93,0.61,0.33
LOC107965114,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.25,0.21,0.26,0.00,0.00,0.11,0.89,0.10,0.00,0.10
LOC107965115,2.38,3.10,1.76,2.00,4.72,3.39,1.02,2.03,1.31,1.42,2.16,2.52,0.00,0.00,5.32,3.37,1.24,3.59,2.54,3.04,1.25,0.26,3.08,2.39,3.62
LOC107965116,4.18,4.98,4.88,3.67,4.91,2.17,2.46,1.98,4.87,9.16,4.61,2.95,3.38,6.41,3.67,7.65,4.44,3.12,3.01,3.25,2.86,3.76,4.69,3.58,4.46
LOC107965117,2.62,2.37,5.96,0.94,2.55,0.41,0.63,0.52,2.16,2.21,0.81,0.81,0.81,3.14,1.72,5.53,2.24,0.87,3.18,4.21,2.69,2.63,1.77,1.23,1.26
LOC107964508,1.34,1.67,0.84,0.90,1.05,0.41,0.33,0.21,0.53,1.81,0.85,0.54,0.22,1.34,0.45,1.32,0.00,1.00,0.55,0.57,0.82,0.66,0.67,0.58,0.81
LOC107964509,1.63,2.24,2.69,1.85,3.72,2.57,1.74,1.89,1.86,2.62,2.75,1.88,3.75,1.69,1.02,2.09,2.17,3.27,4.53,1.37,1.30,0.71,2.40,2.79,4.22
