gene_id,1,10,11,13,14,25,26,31,36,4,42,45,46,53,54,55,57,61,7,9
LOC102653813,0.00,0.26,0.29,0.37,0.22,0.94,0.32,1.44,0.27,1.17,0.81,1.47,1.50,0.00,0.19,0.24,1.12,0.00,1.76,0.00
LOC412969,45.66,38.40,17.25,14.67,64.39,158.03,105.75,126.07,89.25,37.82,2.21,3.28,155.33,0.00,4.69,131.10,71.14,9.82,55.11,68.35
LOC412968,1.51,2.49,1.05,1.14,1.12,0.90,1.09,0.71,0.66,0.94,0.85,0.51,0.71,0.38,0.41,0.60,1.91,0.88,0.67,2.28
LOC412966,15.48,3.66,11.65,8.49,8.59,7.28,6.02,6.81,9.02,2.90,8.02,6.37,4.98,5.93,5.86,6.82,7.53,8.37,6.44,7.52
LOC412965,6.33,5.16,4.70,10.48,6.61,4.28,5.91,3.39,3.47,2.93,6.42,2.39,3.18,1.94,2.55,3.13,6.02,3.39,4.50,13.09
LOC412961,29.99,9.22,23.09,22.83,26.45,14.01,17.40,14.96,13.28,15.44,30.15,11.78,7.31,6.81,14.21,11.79,16.53,11.09,9.91,18.75
LOC412960,0.71,1.22,0.58,1.19,0.88,0.29,0.42,0.08,0.13,0.43,0.56,0.33,0.17,0.03,0.21,0.37,1.13,0.33,0.71,2.14
LOC725915,62.04,41.61,61.73,70.17,63.30,121.45,85.54,67.35,83.15,119.61,120.20,34.61,59.13,23.83,86.73,66.99,41.66,39.23,62.83,32.76
LOC102653601,16.08,5.82,18.50,14.53,19.49,13.89,11.32,9.91,14.84,14.03,19.19,7.40,5.71,4.35,7.57,8.61,17.40,9.52,14.02,9.39
LOC102653600,3.28,1.97,7.24,8.88,1.85,9.81,1.35,7.13,2.81,3.05,4.49,6.58,5.99,11.59,4.41,11.28,5.16,11.10,5.71,11.37
LOC102653602,0.59,0.43,0.11,0.00,0.00,0.00,0.40,0.12,0.00,0.49,0.43,0.72,0.42,0.25,0.47,0.00,0.55,0.10,0.38,0.00
LOC102653604,0.00,0.05,0.02,0.06,0.03,0.02,0.14,0.00,0.00,0.02,0.00,0.00,0.06,0.00,0.06,0.00,0.03,0.03,0.00,0.00
LOC102653607,0.26,0.92,0.00,3.91,1.44,0.81,0.29,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
LOC102653609,26.57,22.48,4.91,11.05,18.08,7.32,17.28,5.50,7.76,15.52,8.00,16.77,6.83,4.96,5.78,8.56,9.17,16.00,12.17,64.40
LOC102653608,0.24,0.47,0.81,2.70,0.55,0.28,1.36,0.39,0.46,0.37,0.22,0.35,0.15,0.00,0.37,0.08,1.58,0.08,1.04,1.64
LOC413363,112.01,21.95,103.90,86.35,104.09,73.88,80.03,43.53,84.70,69.00,101.28,41.95,34.13,32.08,37.72,47.39,96.81,58.66,86.06,82.12
LOC411433,133.69,44.24,119.02,119.29,97.67,114.96,108.45,113.48,98.93,129.10,145.79,95.76,75.46,72.45,126.63,92.33,77.07,95.33,117.38,114.30
